"IDCNTRY","IDPOP","IDGRADER","IDGRADE","IDSCHOOL","IDCLASS","IDSTUD","ITSEX","ITADMINI","ITLANG_SA","ITLANG_SQ","IDBOOK","ASBR08A","ASBR08B","ASBR08C","ASBR08D","ASBR08E","ASBR08F","HOUWGT","TOTWGT","SENWGT","JKREP","JKZONE","ASRREA01","ASRREA02","ASRREA03","ASRREA04","ASRREA05","idbid"
9135,1,2,4,5604,560401,56040115,1,3,1,1,50,1,2,2,3,4,3,1.564302,14.7318,0.167305,1,85,446.14146,498.39058,476.07342,502.53342,440.70419,"RR5"
9135,1,2,4,5604,560401,56040116,2,3,1,1,9,2,1,2,2,2,3,1.564302,14.7318,0.167305,1,85,402.52502,391.58365,425.07929,419.18268,415.35895,"RR5"
9135,1,2,4,5604,560401,56040117,2,3,1,1,1,2,2,2,2,3,3,1.564302,14.7318,0.167305,1,85,591.7001,544.45744,602.03285,617.17126,600.6698,"RR5"
9135,1,2,4,5604,560401,56040118,1,3,1,1,19,2,2,1,4,4,4,1.564302,14.7318,0.167305,1,85,469.12077,451.85654,507.72439,495.85811,489.16064,"RR5"
9135,1,2,4,5604,560401,56040121,2,3,1,1,3,1,2,1,4,4,4,1.564302,14.7318,0.167305,1,85,528.28601,533.43346,569.84914,574.00518,524.25953,"RR5"
9135,1,2,4,5604,560401,56040122,2,3,1,1,20,2,9,9,9,9,9,1.564302,14.7318,0.167305,1,85,432.46296,431.4396,366.88543,411.64293,361.75764,"RR5"
9135,1,2,4,5604,560401,56040123,2,3,1,1,4,1,1,4,4,4,4,1.564302,14.7318,0.167305,1,85,618.89107,555.52221,631.77254,625.5543,597.67847,"RR5"
9135,1,2,4,5604,560401,56040124,2,9,1,1,17,1,1,1,4,4,4,1.564302,14.7318,0.167305,1,85,494.15635,484.96908,461.88129,467.84335,438.57385,"RR5"
9135,1,2,4,5604,560403,56040301,1,3,1,1,51,1,1,3,4,4,4,1.29225,12.169748,0.138209,1,85,560.39487,537.11491,563.11508,494.73936,572.43459,"RR5"
9135,1,2,4,5604,560403,56040302,2,3,1,1,18,2,2,2,2,2,2,1.29225,12.169748,0.138209,1,85,414.69943,388.75103,417.29305,395.33828,410.71431,"RR5"
9135,1,2,4,5604,560403,56040303,2,3,1,1,5,1,9,9,9,9,9,1.29225,12.169748,0.138209,1,85,443.26645,471.15618,400.24056,463.28614,427.97228,"RR5"
9135,1,2,4,5604,560403,56040304,2,3,1,1,21,9,1,9,9,9,9,1.29225,12.169748,0.138209,1,85,529.49211,545.28295,534.43575,517.16106,549.3659,"RR5"
9135,1,2,4,5604,560403,56040305,2,3,1,1,6,1,2,4,3,4,4,1.29225,12.169748,0.138209,1,85,513.58134,541.74876,517.54064,497.32568,491.8245,"RR5"
9135,1,2,4,5604,560403,56040308,1,3,1,1,22,1,1,2,4,4,4,1.29225,12.169748,0.138209,1,85,583.81725,610.62156,617.12564,617.00301,547.44061,"RR5"
9135,1,2,4,5606,560601,56060101,1,2,1,1,62,1,1,2,4,3,4,0.795009,7.486991,0.085028,1,13,532.46323,593.90748,621.62187,601.83532,608.73316,"RR5"
9135,1,2,4,5606,560601,56060102,1,2,1,1,15,1,1,4,4,4,4,0.795009,7.486991,0.085028,1,13,566.72859,666.08839,567.43034,613.99738,617.50918,"RR5"
9135,1,2,4,5606,560601,56060103,1,2,1,1,2,2,1,2,2,2,2,0.795009,7.486991,0.085028,1,13,486.94989,421.47094,466.82362,474.04655,465.03696,"RR5"
9135,1,2,4,5606,560601,56060104,2,2,1,1,33,2,1,2,4,4,4,0.795009,7.486991,0.085028,1,13,475.4418,515.70206,509.59672,496.82479,494.65128,"RR5"
9135,1,2,4,5606,560601,56060105,1,2,1,1,16,1,1,1,1,1,4,0.795009,7.486991,0.085028,1,13,575.20643,616.58967,590.17055,648.19643,612.02826,"RR5"
9135,1,2,4,5606,560601,56060106,1,2,1,1,17,2,2,2,3,3,3,0.795009,7.486991,0.085028,1,13,691.1908,631.55294,687.36591,657.98386,641.56714,"RR5"
9135,1,2,4,5606,560601,56060109,2,2,1,1,18,2,2,2,1,3,3,0.795009,7.486991,0.085028,1,13,534.05235,565.73215,514.08297,529.28589,518.60931,"RR5"
9135,1,2,4,5606,560601,56060110,2,2,1,1,3,2,2,9,9,2,4,0.795009,7.486991,0.085028,1,13,466.9964,471.07778,432.45887,458.99798,460.05311,"RR5"
9135,1,2,4,5606,560601,56060111,1,2,1,1,63,2,2,3,4,4,3,0.795009,7.486991,0.085028,1,13,568.67696,570.28831,560.75963,566.19129,566.95256,"RR5"
9135,1,2,4,5606,560601,56060112,1,2,1,1,4,2,1,3,4,4,4,0.795009,7.486991,0.085028,1,13,482.29677,475.29568,507.27678,508.73153,488.09613,"RR5"
9135,1,2,4,5606,560601,56060113,1,2,1,1,5,NA,NA,NA,NA,NA,NA,0.795009,7.486991,0.085028,1,13,583.12413,578.5958,618.15674,609.0584,605.00692,"RR5"
9135,1,2,4,5606,560602,56060201,1,3,1,1,35,3,3,3,3,3,3,0.795009,7.486991,0.085028,1,13,473.29647,462.85812,435.10789,456.06031,505.96681,"RR5"
9135,1,2,4,5606,560602,56060202,1,3,1,1,6,2,2,2,2,2,2,0.795009,7.486991,0.085028,1,13,423.96487,482.02732,470.54519,478.25038,453.4365,"RR5"
9135,1,2,4,5606,560602,56060203,2,3,1,1,7,2,2,3,4,4,3,0.795009,7.486991,0.085028,1,13,508.06445,455.56498,441.89359,474.72678,419.47422,"RR5"
9135,1,2,4,5606,560602,56060204,2,3,1,1,36,1,1,2,3,4,3,0.795009,7.486991,0.085028,1,13,465.68211,505.05396,530.62762,540.22341,517.33114,"RR5"
9135,1,2,4,5606,560602,56060205,2,3,1,1,10,1,1,4,4,4,4,0.795009,7.486991,0.085028,1,13,432.55484,467.09265,431.17477,442.34828,463.34871,"RR5"
9135,1,2,4,5606,560602,56060206,2,3,1,1,8,2,2,1,1,3,2,0.795009,7.486991,0.085028,1,13,434.36993,506.40566,467.37483,431.81216,442.94429,"RR5"
9135,1,2,4,5606,560602,56060207,2,3,1,1,64,1,1,4,4,4,4,0.795009,7.486991,0.085028,1,13,568.23369,567.36785,567.47795,583.95527,581.25941,"RR5"
9135,1,2,4,5606,560602,56060208,2,3,1,1,11,2,1,4,4,4,4,0.795009,7.486991,0.085028,1,13,374.96371,401.53202,413.49592,462.62849,372.91977,"RR5"
9135,1,2,4,5606,560602,56060209,2,3,1,1,12,1,1,4,4,4,4,0.795009,7.486991,0.085028,1,13,543.34873,542.72073,526.00912,542.91135,496.83488,"RR5"
9135,1,2,4,5606,560602,56060210,2,3,1,1,37,1,1,3,3,4,4,0.795009,7.486991,0.085028,1,13,539.70898,563.5376,541.93528,584.45433,606.95368,"RR5"
9135,1,2,4,5606,560602,56060212,2,3,1,1,9,1,1,4,4,4,4,0.795009,7.486991,0.085028,1,13,522.12073,511.19632,517.24496,540.52298,544.52067,"RR5"
9135,1,2,4,5606,560602,56060213,1,3,1,1,38,1,1,3,4,4,4,0.795009,7.486991,0.085028,1,13,593.61986,578.28767,573.41425,605.72401,585.93068,"RR5"
9135,1,2,4,5606,560602,56060215,1,3,1,1,14,2,2,2,4,4,3,0.795009,7.486991,0.085028,1,13,595.40009,646.13059,615.30707,591.4232,652.09337,"RR5"
9135,1,2,4,5606,560602,56060216,2,3,1,1,1,2,3,1,3,4,4,0.795009,7.486991,0.085028,1,13,592.46836,544.64275,555.40663,527.8049,558.22748,"RR5"
9135,1,2,4,5606,560602,56060217,1,3,1,1,65,1,2,2,4,4,4,0.795009,7.486991,0.085028,1,13,574.20937,557.17626,561.15962,571.53534,562.60328,"RR5"
9135,1,2,4,5606,560602,56060218,2,3,1,1,15,1,2,2,2,3,3,0.795009,7.486991,0.085028,1,13,471.58344,481.70144,456.48662,502.07993,428.94607,"RR5"
9135,1,2,4,5606,560602,56060219,1,3,1,1,2,1,1,4,4,4,4,0.795009,7.486991,0.085028,1,13,592.81069,560.7069,561.6038,588.55175,594.55278,"RR5"
9135,1,2,4,5608,560801,56080101,2,2,1,1,60,4,4,1,1,1,1,2.983342,28.095591,0.319074,0,28,513.34097,458.87918,487.21201,483.56218,454.74605,"RR5"
9135,1,2,4,5608,560801,56080102,2,2,1,1,7,2,3,4,3,4,4,2.983342,28.095591,0.319074,0,28,563.44527,539.03328,533.51613,523.83158,541.81915,"RR5"
9135,1,2,4,5608,560801,56080104,2,2,1,1,19,3,4,1,1,1,1,2.983342,28.095591,0.319074,0,28,499.68695,533.97588,507.24137,513.87203,517.56677,"RR5"
9135,1,2,4,5608,560801,56080105,2,2,1,1,16,1,1,4,3,2,4,2.983342,28.095591,0.319074,0,28,437.68005,425.24369,468.232,496.89742,450.09017,"RR5"
9135,1,2,4,5608,560801,56080106,1,2,1,1,17,1,1,1,4,4,4,2.983342,28.095591,0.319074,0,28,446.76164,463.41931,472.43397,443.6006,450.99358,"RR5"
9135,1,2,4,5608,560801,56080107,1,2,1,1,20,1,1,4,4,4,4,2.983342,28.095591,0.319074,0,28,517.26149,487.50514,480.87764,501.97902,493.5248,"RR5"
9135,1,2,4,5608,560801,56080108,2,2,1,1,18,1,1,2,3,4,4,2.983342,28.095591,0.319074,0,28,506.73222,485.5392,459.52735,435.73676,493.99828,"RR5"
9135,1,2,4,5608,560801,56080111,2,2,1,1,9,2,2,4,4,4,4,2.983342,28.095591,0.319074,0,28,407.06541,428.6449,424.65508,425.6761,423.18932,"RR5"
9135,1,2,4,5608,560801,56080112,1,2,1,1,11,1,1,4,4,4,4,2.983342,28.095591,0.319074,0,28,593.55699,601.20599,618.06726,554.3404,550.68345,"RR5"
9135,1,2,4,5608,560801,56080113,1,2,1,1,21,1,1,2,4,4,4,2.983342,28.095591,0.319074,0,28,665.89793,646.14966,607.08059,621.92755,616.71593,"RR5"
9135,1,2,4,5608,560801,56080114,2,2,1,1,1,1,1,2,2,2,1,2.983342,28.095591,0.319074,0,28,472.95224,460.87057,462.23044,476.88596,473.6375,"RR5"
9135,1,2,4,5608,560801,56080115,2,2,1,1,2,1,1,3,3,4,4,2.983342,28.095591,0.319074,0,28,465.98887,444.83634,468.18318,428.3322,431.08319,"RR5"
9135,1,2,4,5608,560801,56080117,2,2,1,1,3,1,1,2,4,4,4,2.983342,28.095591,0.319074,0,28,471.81978,495.16158,473.01181,463.79608,442.13515,"RR5"
9135,1,2,4,5608,560801,56080119,2,2,1,1,62,1,1,3,4,4,4,2.983342,28.095591,0.319074,0,28,499.34563,436.25905,485.66027,507.99912,492.83403,"RR5"
9135,1,2,4,5608,560801,56080120,1,2,1,1,12,2,3,2,2,3,3,2.983342,28.095591,0.319074,0,28,529.12107,545.18497,542.51171,550.7049,527.70154,"RR5"
9135,1,2,4,5609,560903,56090301,1,3,1,1,16,2,3,1,1,3,2,1.119697,10.544735,0.119754,0,107,492.80518,580.38891,506.99714,580.53319,519.32701,"RR5"
9135,1,2,4,5609,560903,56090302,1,3,1,1,6,1,2,4,4,3,4,1.119697,10.544735,0.119754,0,107,377.01857,402.64527,358.06951,392.29837,341.96137,"RR5"
9135,1,2,4,5609,560903,56090303,2,3,1,1,38,1,1,1,1,1,1,1.119697,10.544735,0.119754,0,107,495.36789,470.28199,518.92441,495.63351,469.03478,"RR5"
9135,1,2,4,5609,560903,56090304,2,3,1,1,17,1,1,1,4,4,4,1.119697,10.544735,0.119754,0,107,463.41528,442.91736,444.60112,495.40188,481.39922,"RR5"
9135,1,2,4,5609,560903,56090305,2,3,1,1,7,1,1,4,4,4,4,1.119697,10.544735,0.119754,0,107,587.04677,568.15897,585.75422,586.35178,620.77207,"RR5"
9135,1,2,4,5609,560903,56090306,2,3,1,1,65,2,1,2,3,4,4,1.119697,10.544735,0.119754,0,107,553.82198,582.53306,588.51268,560.41289,572.33151,"RR5"
9135,1,2,4,5609,560903,56090307,1,3,1,1,18,1,1,2,4,4,4,1.119697,10.544735,0.119754,0,107,546.30241,520.42405,506.00811,572.52185,518.7373,"RR5"
9135,1,2,4,5609,560903,56090308,1,3,1,1,10,1,2,1,9,4,4,1.119697,10.544735,0.119754,0,107,484.85615,470.24832,469.87161,458.00933,473.07269,"RR5"
9135,1,2,4,5609,560903,56090309,2,3,1,1,19,2,1,2,4,4,4,1.119697,10.544735,0.119754,0,107,554.9356,529.50046,477.66329,539.67207,474.90715,"RR5"
9135,1,2,4,5609,560903,56090310,1,3,1,1,8,2,2,2,1,4,2,1.119697,10.544735,0.119754,0,107,484.29138,488.15223,442.00487,484.66079,479.93566,"RR5"
9135,1,2,4,5609,560903,56090311,2,3,1,1,9,2,4,1,2,9,4,1.119697,10.544735,0.119754,0,107,412.01019,405.4644,381.70281,370.08388,396.84559,"RR5"
9135,1,2,4,5609,560903,56090312,1,3,1,1,20,9,9,9,9,9,1,1.119697,10.544735,0.119754,0,107,352.86721,356.23315,298.03489,340.03119,365.5576,"RR5"
9135,1,2,4,5609,560903,56090313,2,3,1,1,11,2,2,2,2,3,3,1.119697,10.544735,0.119754,0,107,426.31954,452.58316,445.34652,461.94084,425.76306,"RR5"
9135,1,2,4,5609,560903,56090315,1,3,1,1,66,1,2,2,3,4,4,1.119697,10.544735,0.119754,0,107,580.36317,607.20503,634.85746,606.89088,627.80343,"RR5"
9135,1,2,4,5609,560903,56090317,2,3,1,1,12,2,2,1,1,3,3,1.119697,10.544735,0.119754,0,107,442.8258,454.0583,446.93145,492.27795,489.28438,"RR5"
9135,1,2,4,5609,560903,56090318,1,3,1,1,21,1,1,2,3,4,4,1.119697,10.544735,0.119754,0,107,571.01148,561.36231,548.04913,569.58163,550.5584,"RR5"
9135,1,2,4,5609,560903,56090319,2,3,1,1,3,1,1,1,1,3,4,1.119697,10.544735,0.119754,0,107,433.30467,392.71374,455.29089,472.18664,461.61084,"RR5"
9135,1,2,4,5609,560903,56090320,2,3,1,1,13,1,1,1,1,1,1,1.119697,10.544735,0.119754,0,107,474.88096,469.96828,477.68448,534.29171,483.16817,"RR5"
9135,1,2,4,5609,560903,56090321,1,3,1,1,22,1,1,2,2,2,2,1.119697,10.544735,0.119754,0,107,521.75806,442.93035,507.30432,443.43662,453.19419,"RR5"
9135,1,2,4,5609,560903,56090322,1,3,1,1,4,2,1,2,3,3,2,1.119697,10.544735,0.119754,0,107,572.35308,558.01546,494.58867,545.05619,559.04776,"RR5"
9135,1,2,4,5609,560903,56090323,2,3,1,1,14,2,4,4,1,1,1,1.119697,10.544735,0.119754,0,107,331.78389,414.97644,322.76476,472.18074,373.62563,"RR5"
9135,1,2,4,5609,560903,56090324,1,3,1,1,67,2,4,2,2,1,1,1.119697,10.544735,0.119754,0,107,397.8596,411.79622,442.07457,445.58228,389.37538,"RR5"
9135,1,2,4,5609,560903,56090326,1,3,1,1,16,1,1,3,4,4,4,1.119697,10.544735,0.119754,0,107,567.27563,560.09976,533.86719,526.29512,548.6005,"RR5"
9135,1,2,4,5609,560903,56090327,1,3,1,1,23,1,1,1,9,3,4,1.119697,10.544735,0.119754,0,107,532.59883,495.42935,566.30431,568.18741,526.23636,"RR5"
9135,1,2,4,5609,560903,56090328,2,3,1,1,5,1,1,3,4,4,4,1.119697,10.544735,0.119754,0,107,497.20393,494.30433,492.82418,489.92814,527.21187,"RR5"
9135,1,2,4,5609,560903,56090329,1,3,1,1,6,2,2,1,3,2,2,1.119697,10.544735,0.119754,0,107,389.20426,426.41374,398.71898,398.51368,397.73473,"RR5"
9135,1,2,4,5609,560905,56090502,1,3,1,1,7,2,2,1,2,4,2,1.62163,15.271685,0.173436,0,107,548.63744,553.85132,581.25617,538.90446,554.59105,"RR5"
9135,1,2,4,5609,560905,56090503,1,3,1,1,8,1,1,2,3,4,4,1.62163,15.271685,0.173436,0,107,489.2291,501.79372,530.63105,519.24293,494.21568,"RR5"
9135,1,2,4,5609,560905,56090504,1,3,1,1,68,3,3,1,3,3,4,1.62163,15.271685,0.173436,0,107,514.84718,487.69693,555.1396,525.49832,502.66038,"RR5"
9135,1,2,4,5609,560905,56090505,1,3,1,1,17,2,3,3,4,4,9,1.62163,15.271685,0.173436,0,107,456.81369,509.89178,487.55853,498.05778,478.02262,"RR5"
9135,1,2,4,5609,560905,56090508,1,3,1,1,9,1,1,4,4,4,4,1.62163,15.271685,0.173436,0,107,514.50727,490.29182,479.66395,482.14649,472.20401,"RR5"
9135,1,2,4,5609,560905,56090510,2,3,1,1,26,1,1,3,2,4,4,1.62163,15.271685,0.173436,0,107,537.95645,522.348,529.2495,570.97118,545.72077,"RR5"
9135,1,2,4,5609,560905,56090511,2,3,1,1,2,1,1,2,2,4,4,1.62163,15.271685,0.173436,0,107,601.68777,563.44307,551.37666,576.93441,543.31086,"RR5"
9135,1,2,4,5609,560905,56090512,2,3,1,1,10,1,9,9,9,9,9,1.62163,15.271685,0.173436,0,107,440.76369,444.72883,483.84251,457.31741,524.15878,"RR5"
9135,1,2,4,5609,560905,56090514,1,3,1,1,11,2,3,2,2,3,1,1.62163,15.271685,0.173436,0,107,560.60169,510.29555,530.69683,534.81711,532.6137,"RR5"
9135,1,2,4,5609,560905,56090517,1,3,1,1,13,2,2,2,3,2,3,1.62163,15.271685,0.173436,0,107,609.41235,629.59836,605.01376,619.31732,592.2574,"RR5"
9135,1,2,4,5609,560905,56090519,2,3,1,1,28,1,2,2,4,3,4,1.62163,15.271685,0.173436,0,107,499.93709,523.44756,491.87742,500.34758,458.84006,"RR5"
9135,1,2,4,5609,560905,56090520,1,3,1,1,4,1,2,2,3,4,3,1.62163,15.271685,0.173436,0,107,474.15712,468.12821,459.02003,466.7307,446.86545,"RR5"
9135,1,2,4,5609,560905,56090521,2,3,1,1,14,1,2,1,3,4,3,1.62163,15.271685,0.173436,0,107,540.07326,536.1327,579.72289,560.73413,587.44325,"RR5"
9135,1,2,4,5612,561201,56120101,1,3,3,3,67,1,2,2,4,4,1,0.114051,1.074074,0.012198,1,14,509.37884,563.11556,457.3546,508.46634,546.16336,"RR5"
9135,1,2,4,5612,561201,56120102,2,3,3,3,13,2,2,3,4,4,3,0.114051,1.074074,0.012198,1,14,606.7893,608.95392,595.69324,514.70036,575.59258,"RR5"
9135,1,2,4,5612,561201,56120103,1,3,3,3,14,1,1,3,4,4,4,0.114051,1.074074,0.012198,1,14,674.1911,617.6873,653.1309,623.0582,684.43616,"RR5"
9135,1,2,4,5612,561201,56120104,1,3,3,3,33,1,1,3,4,4,4,0.114051,1.074074,0.012198,1,14,605.93279,597.33162,565.46862,599.34136,616.57093,"RR5"
9135,1,2,4,5612,561201,56120105,1,3,3,3,7,1,1,3,3,3,3,0.114051,1.074074,0.012198,1,14,537.35582,527.48249,546.35606,555.92037,544.65777,"RR5"
9135,1,2,4,5612,561201,56120106,1,3,3,3,8,2,2,2,3,3,4,0.114051,1.074074,0.012198,1,14,537.1777,558.66732,543.52435,519.10886,553.61321,"RR5"
9135,1,2,4,5620,562001,56200101,2,3,1,1,47,1,1,3,4,4,4,1.015339,9.561945,0.108592,0,86,571.20108,606.05557,539.10287,550.91465,551.90765,"RR5"
9135,1,2,4,5620,562001,56200102,1,3,1,1,2,9,9,9,9,9,9,1.015339,9.561945,0.108592,0,86,558.97681,545.58601,530.83221,529.85005,524.87385,"RR5"
9135,1,2,4,5620,562001,56200103,2,3,1,1,15,1,1,4,4,4,4,1.015339,9.561945,0.108592,0,86,516.61552,475.5387,546.55358,474.62994,542.64115,"RR5"
9135,1,2,4,5620,562001,56200104,1,3,1,1,23,1,3,2,4,4,4,1.015339,9.561945,0.108592,0,86,557.31193,518.61208,572.09322,544.19815,503.23005,"RR5"
9135,1,2,4,5620,562001,56200107,1,3,1,1,24,2,2,1,2,3,4,1.015339,9.561945,0.108592,0,86,463.63541,486.42617,445.17583,503.57201,455.88184,"RR5"
9135,1,2,4,5620,562002,56200201,1,2,1,1,4,2,1,3,3,3,3,1.353785,12.74926,0.14479,0,86,481.0951,486.31724,452.90638,475.80942,440.66652,"RR5"
9135,1,2,4,5620,562002,56200205,2,2,1,1,18,1,1,4,4,4,4,1.353785,12.74926,0.14479,0,86,532.61364,492.4673,512.93767,505.06084,458.43149,"RR5"
9135,1,2,4,5620,562002,56200206,1,2,1,1,25,4,4,1,1,1,1,1.353785,12.74926,0.14479,0,86,510.15547,548.79564,530.72729,541.81884,548.76343,"RR5"
9135,1,2,4,5620,562002,56200207,1,2,1,1,6,2,1,2,3,2,3,1.353785,12.74926,0.14479,0,86,482.79051,499.10999,469.75862,465.40046,476.2729,"RR5"
9135,1,2,4,5620,562002,56200208,2,2,1,1,10,1,1,4,4,4,4,1.353785,12.74926,0.14479,0,86,513.10422,520.85795,467.84876,530.89943,520.36813,"RR5"
9135,1,2,4,5620,562003,56200302,1,2,1,1,11,2,2,2,1,3,4,0.846116,7.968287,0.090494,0,86,551.50136,533.99667,530.77783,512.48422,548.31496,"RR5"
9135,1,2,4,5620,562003,56200303,1,2,1,1,12,4,3,2,1,1,1,0.846116,7.968287,0.090494,0,86,579.05814,556.64499,623.99952,573.00839,551.04616,"RR5"
9135,1,2,4,5620,562003,56200304,2,2,1,1,49,1,1,2,3,4,4,0.846116,7.968287,0.090494,0,86,623.5034,586.82378,600.92448,557.8109,618.02822,"RR5"
9135,1,2,4,5620,562003,56200305,2,2,1,1,7,4,3,3,1,1,4,0.846116,7.968287,0.090494,0,86,403.87739,466.58278,470.8333,387.40872,450.34088,"RR5"
9135,1,2,4,5620,562003,56200306,1,9,1,1,13,1,1,2,1,4,4,0.846116,7.968287,0.090494,0,86,508.93517,464.42606,457.28812,437.4451,496.39117,"RR5"
9135,1,2,4,5620,562003,56200307,1,2,1,1,27,1,1,4,4,4,4,0.846116,7.968287,0.090494,0,86,418.70326,350.41799,365.75244,400.97,379.14533,"RR5"
9135,1,2,4,5620,562003,56200308,1,2,1,1,8,1,1,1,1,1,1,0.846116,7.968287,0.090494,0,86,478.53774,449.01165,421.40089,430.49088,438.63845,"RR5"
9135,1,2,4,5620,562003,56200309,2,2,1,1,9,1,1,4,4,4,4,0.846116,7.968287,0.090494,0,86,543.345,530.28641,527.05344,569.16569,564.28303,"RR5"
9135,1,2,4,5620,562003,56200310,2,2,1,1,28,2,1,3,4,3,4,0.846116,7.968287,0.090494,0,86,496.93898,495.40663,510.31832,471.96722,504.58567,"RR5"
9135,1,2,4,5625,562501,56250101,2,3,1,1,4,4,4,4,4,4,4,0.599778,5.648406,0.064147,0,63,361.58411,428.85516,360.83534,365.63551,364.65105,"RR5"
9135,1,2,4,5625,562501,56250102,1,3,1,1,65,1,2,3,4,4,4,0.599778,5.648406,0.064147,0,63,517.19732,546.88315,547.35447,529.49554,522.44957,"RR5"
9135,1,2,4,5625,562501,56250103,1,3,1,1,5,2,2,2,2,2,4,0.599778,5.648406,0.064147,0,63,464.39501,456.63148,452.54776,496.50345,437.12527,"RR5"
9135,1,2,4,5625,562501,56250104,1,3,1,1,12,2,2,1,3,4,3,0.599778,5.648406,0.064147,0,63,439.07453,538.10757,488.84879,458.72506,484.91434,"RR5"
9135,1,2,4,5625,562501,56250105,1,3,1,1,19,1,1,2,3,4,4,0.599778,5.648406,0.064147,0,63,562.23303,524.21799,553.43603,534.77174,551.92567,"RR5"
9135,1,2,4,5625,562501,56250106,1,3,1,1,13,2,1,1,2,4,4,0.599778,5.648406,0.064147,0,63,441.99336,493.94487,491.21877,485.1036,424.4683,"RR5"
9135,1,2,4,5625,562501,56250108,2,3,1,1,20,1,1,4,4,4,4,0.599778,5.648406,0.064147,0,63,561.40814,609.44411,569.21057,546.16701,588.62927,"RR5"
9135,1,2,4,5625,562501,56250109,1,3,1,1,6,1,2,2,2,3,4,0.599778,5.648406,0.064147,0,63,448.9528,438.28149,366.09937,470.63007,488.71451,"RR5"
9135,1,2,4,5625,562502,56250201,2,3,1,1,15,1,9,9,9,9,9,0.622847,5.865653,0.066615,0,63,441.01132,433.70302,425.17684,389.52884,425.28696,"RR5"
9135,1,2,4,5625,562502,56250202,1,3,1,1,66,1,2,3,4,4,4,0.622847,5.865653,0.066615,0,63,575.92735,580.13038,539.22887,557.12243,590.32744,"RR5"
9135,1,2,4,5625,562502,56250203,1,3,1,1,16,1,3,4,4,4,4,0.622847,5.865653,0.066615,0,63,541.17872,510.7258,528.93838,479.0248,517.37387,"RR5"
9135,1,2,4,5625,562502,56250204,1,3,1,1,7,2,2,1,2,3,4,0.622847,5.865653,0.066615,0,63,472.7713,445.04488,454.46186,393.7459,438.62215,"RR5"
9135,1,2,4,5625,562502,56250205,1,3,1,1,21,1,1,1,4,4,4,0.622847,5.865653,0.066615,0,63,554.55439,554.4332,543.54241,537.94195,559.70714,"RR5"
9135,1,2,4,5625,562502,56250206,2,3,1,1,17,1,1,2,1,2,4,0.622847,5.865653,0.066615,0,63,585.58479,558.53121,572.50471,610.99766,622.6282,"RR5"
9135,1,2,4,5625,562502,56250207,2,3,1,1,18,2,2,2,2,2,3,0.622847,5.865653,0.066615,0,63,581.8716,539.05864,563.10863,542.67637,518.27688,"RR5"
9135,1,2,4,5625,562502,56250208,2,3,1,1,22,2,2,2,3,1,2,0.622847,5.865653,0.066615,0,63,537.87968,532.93596,494.19827,510.69083,453.5495,"RR5"
9135,1,2,4,5625,562502,56250209,2,3,1,1,8,2,2,3,3,4,4,0.622847,5.865653,0.066615,0,63,560.59958,532.37234,548.27409,591.03167,587.94295,"RR5"
9135,1,2,4,5625,562502,56250210,2,3,1,1,10,2,2,4,4,4,4,0.622847,5.865653,0.066615,0,63,558.99897,512.255,583.8157,568.74119,580.99604,"RR5"
9135,1,2,4,5625,562502,56250211,2,3,1,1,67,1,1,4,4,4,4,0.622847,5.865653,0.066615,0,63,566.14831,560.84484,552.80472,538.80955,566.37651,"RR5"
9135,1,2,4,5625,562502,56250212,1,3,1,1,9,1,2,2,9,4,4,0.622847,5.865653,0.066615,0,63,457.55828,513.21419,460.64541,508.63988,477.14989,"RR5"
9135,1,2,4,5625,562502,56250213,1,3,1,1,11,1,2,2,3,4,4,0.622847,5.865653,0.066615,0,63,489.75569,504.054,500.12861,468.7315,498.35039,"RR5"
9135,1,2,4,5625,562502,56250214,2,3,1,1,23,2,3,2,2,2,4,0.622847,5.865653,0.066615,0,63,383.68041,439.23327,402.49301,435.97418,429.69152,"RR5"
9135,1,2,4,5625,562502,56250215,1,3,1,1,12,3,1,2,3,4,4,0.622847,5.865653,0.066615,0,63,530.51979,467.88398,517.26967,473.27569,516.86617,"RR5"
9135,1,2,4,5625,562502,56250216,1,3,1,1,1,3,4,1,2,4,4,0.622847,5.865653,0.066615,0,63,515.10246,502.76751,509.72918,471.73397,518.10799,"RR5"
9135,1,2,4,5625,562502,56250217,2,3,1,1,24,2,2,1,2,2,4,0.622847,5.865653,0.066615,0,63,548.09312,524.43657,562.00702,536.4573,558.72374,"RR5"
9135,1,2,4,5625,562502,56250219,2,3,1,1,3,1,2,1,4,4,2,0.622847,5.865653,0.066615,0,63,576.77671,508.16571,553.92439,537.30303,503.26903,"RR5"
9135,1,2,4,5625,562502,56250220,1,3,1,1,68,1,2,2,2,2,4,0.622847,5.865653,0.066615,0,63,463.21561,551.98467,518.35817,531.29595,503.57189,"RR5"
9135,1,2,4,5625,562502,56250221,2,3,1,1,4,1,1,4,4,4,4,0.622847,5.865653,0.066615,0,63,575.56669,547.91972,576.2164,551.46823,570.94885,"RR5"
9135,1,2,4,5625,562502,56250222,2,3,1,1,13,1,2,2,1,3,2,0.622847,5.865653,0.066615,0,63,560.37563,564.75714,508.32139,538.18294,551.50789,"RR5"
9135,1,2,4,5625,562502,56250223,2,3,1,1,25,1,2,1,2,3,2,0.622847,5.865653,0.066615,0,63,505.82926,506.58336,467.10053,500.73301,497.48566,"RR5"
